sentence1,sentence2,similarity
He surprised her with a motorcycle ride along the coast.,He heard a motorcycle rumbling in the distance.,0.5566006898880005
He surprised her with a motorcycle ride along the coast.,The motorcycle hugged every curve of the winding road.,0.3979901671409607
He surprised her with a motorcycle ride along the coast.,Her motorcycle was faster than it looked.,0.5911093950271606
He surprised her with a motorcycle ride along the coast.,They raced their motorcycles across the salt flats.,0.41149020195007324
He surprised her with a motorcycle ride along the coast.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.35622256994247437
The motorcycle engine sputtered before coming to life.,He bought his first motorcycle at the age of eighteen.,0.40002667903900146
The motorcycle engine sputtered before coming to life.,The motorcycle sped past the traffic with a deafening roar.,0.42731112241744995
The motorcycle engine sputtered before coming to life.,She learned to ride a motorcycle before she could drive a car.,0.42884600162506104
The motorcycle engine sputtered before coming to life.,"The old motorcycle still runs, though it rattles like a skeleton.",0.5406163930892944
The motorcycle engine sputtered before coming to life.,They went on a cross-country motorcycle trip last summer.,0.3663708567619324
The motorcycle engine sputtered before coming to life.,A black motorcycle stood parked outside the diner.,0.3531888723373413
The motorcycle engine sputtered before coming to life.,The motorcycle leaned sharply as he turned the corner.,0.3491825461387634
The motorcycle engine sputtered before coming to life.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.3015032410621643
The motorcycle engine sputtered before coming to life.,The sound of the motorcycle echoed through the canyon.,0.4033394753932953
The motorcycle engine sputtered before coming to life.,She revved the motorcycle and disappeared into the mist.,0.4116564393043518
The motorcycle engine sputtered before coming to life.,That motorcycle is custom-built for racing.,0.5083609223365784
The motorcycle engine sputtered before coming to life.,He wore a leather jacket to match his motorcycle.,0.42652595043182373
The motorcycle engine sputtered before coming to life.,The motorcycle skidded slightly on the wet pavement.,0.4557303190231323
The motorcycle engine sputtered before coming to life.,A sleek red motorcycle caught everyone's attention.,0.4959602653980255
The motorcycle engine sputtered before coming to life.,They rode the motorcycle through winding mountain roads.,0.4160882234573364
The motorcycle engine sputtered before coming to life.,The motorcycle’s engine purred like a content cat.,0.5947495698928833
The motorcycle engine sputtered before coming to life.,He fell off the motorcycle but walked away unhurt.,0.40923094749450684
The motorcycle engine sputtered before coming to life.,She prefers a motorcycle over a car any day.,0.3470444679260254
The motorcycle engine sputtered before coming to life.,A gang of motorcycle riders roared into town.,0.31692320108413696
The motorcycle engine sputtered before coming to life.,His motorcycle license had just arrived in the mail.,0.40741783380508423
The motorcycle engine sputtered before coming to life.,The motorcycle had flame decals down the side.,0.5132438540458679
The motorcycle engine sputtered before coming to life.,There was a motorcycle parked in every driveway.,0.4611746072769165
The motorcycle engine sputtered before coming to life.,He sold his motorcycle to pay for college.,0.3320513367652893
The motorcycle engine sputtered before coming to life.,A loud motorcycle backfired outside the window.,0.4759640097618103
The motorcycle engine sputtered before coming to life.,She rode the motorcycle barefoot across the desert.,0.3280714750289917
The motorcycle engine sputtered before coming to life.,The vintage motorcycle was worth a small fortune.,0.479328989982605
The motorcycle engine sputtered before coming to life.,He kept his motorcycle polished to a mirror shine.,0.4363805651664734
The motorcycle engine sputtered before coming to life.,The motorcycle club held weekly meetups downtown.,0.22521555423736572
The motorcycle engine sputtered before coming to life.,They repaired the motorcycle together in the garage.,0.460581511259079
The motorcycle engine sputtered before coming to life.,The motorcycle helmet was decorated with stickers.,0.43097174167633057
The motorcycle engine sputtered before coming to life.,That motorcycle can go from 0 to 60 in four seconds.,0.5277398824691772
The motorcycle engine sputtered before coming to life.,He designed his own electric motorcycle prototype.,0.43800273537635803
The motorcycle engine sputtered before coming to life.,The stolen motorcycle was found abandoned in the woods.,0.3311939239501953
The motorcycle engine sputtered before coming to life.,I saw a dog riding in the sidecar of a motorcycle.,0.44322073459625244
The motorcycle engine sputtered before coming to life.,The motorcycle rumbled as she turned the key.,0.4125615358352661
The motorcycle engine sputtered before coming to life.,"It was his father's old motorcycle, restored to glory.",0.48288124799728394
The motorcycle engine sputtered before coming to life.,A motorcycle zipped between lanes on the freeway.,0.35139328241348267
The motorcycle engine sputtered before coming to life.,The motorcycle’s headlight lit up the foggy road.,0.5082399845123291
The motorcycle engine sputtered before coming to life.,She received a motorcycle as a graduation gift.,0.40220534801483154
The motorcycle engine sputtered before coming to life.,The motorcycle shop had a wall of shiny helmets.,0.4665023386478424
The motorcycle engine sputtered before coming to life.,He bought a new motorcycle jacket with reinforced padding.,0.3959055542945862
The motorcycle engine sputtered before coming to life.,The roar of the motorcycle startled the cat.,0.3992900252342224
The motorcycle engine sputtered before coming to life.,She dreamed of traveling Europe on a motorcycle.,0.3213552236557007
The motorcycle engine sputtered before coming to life.,A child pointed excitedly at the bright yellow motorcycle.,0.3652442693710327
The motorcycle engine sputtered before coming to life.,The motorcycle slid out from under him on the ice.,0.4880208373069763
The motorcycle engine sputtered before coming to life.,He rebuilt the motorcycle engine completely by himself.,0.5689486265182495
The motorcycle engine sputtered before coming to life.,The motorcycle convoy stretched for half a mile.,0.4092112183570862
The motorcycle engine sputtered before coming to life.,His father used to race motorcycles professionally.,0.37790626287460327
The motorcycle engine sputtered before coming to life.,She was the only girl in the motorcycle stunt show.,0.24520185589790344
The motorcycle engine sputtered before coming to life.,The motorcycle show drew a massive crowd.,0.3700864911079407
The motorcycle engine sputtered before coming to life.,He wiped down the motorcycle after every ride.,0.5247787237167358
The motorcycle engine sputtered before coming to life.,Her motorcycle gloves were lined with soft leather.,0.3099464178085327
The motorcycle engine sputtered before coming to life.,That motorcycle can outrun most sports cars.,0.5278943181037903
The motorcycle engine sputtered before coming to life.,He felt most alive on the back of a motorcycle.,0.4926410913467407
The motorcycle engine sputtered before coming to life.,The motorcycle's exhaust rattled the windows.,0.5308871269226074
The motorcycle engine sputtered before coming to life.,The motorcycle tour covered five national parks.,0.2864067554473877
The motorcycle engine sputtered before coming to life.,A license plate hung loosely on the motorcycle.,0.48695239424705505
The motorcycle engine sputtered before coming to life.,Her hair whipped wildly as the motorcycle gained speed.,0.48677629232406616
The motorcycle engine sputtered before coming to life.,The motorcycle exhibition featured bikes from every decade.,0.4162471294403076
The motorcycle engine sputtered before coming to life.,He lost control of the motorcycle on the sharp curve.,0.45135122537612915
The motorcycle engine sputtered before coming to life.,The motorcycle was his pride and joy.,0.44332975149154663
The motorcycle engine sputtered before coming to life.,She revved the motorcycle just to hear it growl.,0.42341339588165283
The motorcycle engine sputtered before coming to life.,His garage was filled with motorcycle parts and tools.,0.4497166872024536
The motorcycle engine sputtered before coming to life.,A bright neon motorcycle sign lit up the bar.,0.3726195693016052
